DataHora,Jogador,Categoria,Ano_Temporada,Competicao,Colunas_Metricas,Valores
2026-09-15T18:20:22.444Z,Damián Fernández,Defendendo,2021,Copa de la Liga Profesional,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 0 | 0 | 0 | 0 | 3 | 3 | 2 | 1 | 5
2026-09-15T18:20:22.520Z,Damián Fernández,Defendendo,20/21,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 2 | 3 | 1 | 1
2026-09-15T18:20:22.573Z,Damián Fernández,Defendendo,20/21,Copa de la Liga Profesional,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 2 | 3 | 1 | 1
2026-09-15T18:20:22.652Z,Damián Fernández,Defendendo,19/20,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | - | -
2026-09-15T18:20:22.717Z,Damián Fernández,Defendendo,19/20,Liga Profesional de Fútbol,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | - | -
2026-09-15T18:20:23.613Z,Damián Fernández,Adicional,2026,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,22 | 1 | 0.54 | 0 | 0.13 | 1 | 0.67
2026-09-15T18:20:23.698Z,Damián Fernández,Adicional,2026,Liga Profesional de Fútbol,MP | GLS | XG | AST | XA | GI | XGI,21 | 1 | 0.54 | 0 | 0.13 | 1 | 0.67
2026-09-15T18:20:23.810Z,Damián Fernández,Adicional,2026,Copa Argentina,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | - | 0 | - | 0 | -
2026-09-15T18:20:23.922Z,Damián Fernández,Adicional,2025,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,34 | 0 | 0.03 | 0 | 0.33 | 0 | 0.37
2026-09-15T18:20:23.998Z,Damián Fernández,Adicional,2025,Liga Profesional de Fútbol,MP | GLS | XG | AST | XA | GI | XGI,28 | 0 | - | 0 | 0.29 | 0 | 0.29
2026-09-15T18:20:24.066Z,Damián Fernández,Adicional,2025,CONMEBOL Libertadores,MP | GLS | XG | AST | XA | GI | XGI,4 | 0 | 0.03 | 0 | 0.04 | 0 | 0.07
2026-09-15T18:20:24.140Z,Damián Fernández,Adicional,2025,Copa Argentina,MP | GLS | XG | AST | XA | GI | XGI,2 | 0 | - | 0 | - | 0 | -
2026-09-15T18:20:24.209Z,Damián Fernández,Adicional,2024,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,23 | 1 | 0.79 | 0 | 0.03 | 1 | 0.82
2026-09-15T18:20:24.293Z,Damián Fernández,Adicional,2024,Liga Profesional de Fútbol,MP | GLS | XG | AST | XA | GI | XGI,9 | 1 | 0.79 | 0 | 0.03 | 1 | 0.82
2026-09-15T18:20:24.360Z,Damián Fernández,Adicional,2024,Copa Argentina,MP | GLS | XG | AST | XA | GI | XGI,3 | 0 | - | 0 | - | 0 | -
2026-09-15T18:20:24.440Z,Damián Fernández,Adicional,2024,Copa de la Liga Profesional,MP | GLS | XG | AST | XA | GI | XGI,11 | 0 | - | 0 | - | 0 | -
2026-09-15T18:20:24.489Z,Damián Fernández,Adicional,2023,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,11 | 0 | 0.15 | 0 | 0.06 | 0 | 0.21
2026-09-15T18:20:24.588Z,Damián Fernández,Adicional,2023,Copa de la Liga Profesional,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | - | 0 | - | 0 | -
2026-09-15T18:20:24.656Z,Damián Fernández,Adicional,2023,Copa Argentina,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | - | 0 | - | 0 | -
2026-09-15T18:20:24.735Z,Damián Fernández,Adicional,2023,Liga Profesional de Fútbol,MP | GLS | XG | AST | XA | GI | XGI,9 | 0 | 0.15 | 0 | 0.06 | 0 | 0.21
2026-09-15T18:20:24.787Z,Damián Fernández,Adicional,2022,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,11 | 1 | - | 0 | - | 1 | -
2026-09-15T18:20:24.858Z,Damián Fernández,Adicional,2022,Liga Profesional de Fútbol,MP | GLS | XG | AST | XA | GI | XGI,8 | 1 | - | 0 | - | 1 | -
2026-09-15T18:20:24.927Z,Damián Fernández,Adicional,2022,Copa de la Liga Profesional,MP | GLS | XG | AST | XA | GI | XGI,3 | 0 | - | 0 | - | 0 | -
